wallet,deposit,borrow,repay,redeem,deposit_count,borrow_count,repay_count,liquidations,repay_ratio,score
0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,401015.8751216896,0.0,0.0,0,1,0,0,0,0.0,700
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,29479444216272.992,10151695382934.818,0.0,0,11,8,0,0,0.0,500
0x00fc9abc1ae9d1b71b89fd285cb6c73129f6da72,4603343137112.673,0.0,0.0,0,2,0,0,0,0.0,700
0x00fce3e318dfc490be549b266e85af457ee3d65b,1.772510298196745,0.0,0.0,0,1,0,0,0,0.0,600
0x00fdcbab290f89f3d03a21b1fa17fdd64bd2f1c8,135993418453.17621,0.0,0.0,0,1,0,0,0,0.0,700
0x00fe37d2589cdec3cf55afaf4a482bca6b7b0ae6,1163208265024.3665,0.0,0.0,0,1,0,0,0,0.0,700
0x00fea8ef6f337ce6aa8b5bb7086ace94dd0434a7,130358233387831.23,361700250742.6531,0.0,0,2,2,0,0,0.0,500
0x00ff162742cd72f0a726cf90138a832ab5f0d48e,22547631646.800022,4639430380.000005,0.0,0,1,1,0,0,0.0,500
0x00ffb2daca4977f6edb65b21c21184eee6a5a72a,113652379383.43968,56826189874.12618,0.0,0,1,1,0,0,0.0,500
0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,250627353.33266547,0.0,0.0,0,70,0,0,0,0.0,700
0x01017b2d24a37f5c74bc2291eb8743937aad1ff6,1129516629752.159,0.0,0.0,0,2,0,0,0,0.0,700
0x010286f16ec2f351c7575caf45c07d758a184793,989659170423.7036,0.0,0.0,0,2,0,0,0,0.0,700
0x0102b4bf6272eae55dffc8008ba81ac2bab58ca0,265.56679043364267,180387934654249.7,0.0,0,2,1,0,0,0.0,400
0x0104712abf87649bc5a0844b490fcf924f76da81,164516413612.3865,0.0,0.0,0,1,0,0,0,0.0,700
0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,258518447772683.3,34542599982289.426,34421172847487.18,0,6,4,2,0,0.9964847135170918,750
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,88641528234821.94,39.97831341881072,39.9115013610696,0,2,1,1,0,0.9983287924870365,750
0x010716be97151c482b999a87477aca6b2d122ed1,997646822296.7706,0.0,0.0,0,1,0,0,0,0.0,700
0x0107aacde8714bd13357fc856d6b93b3f8b543e9,2.7862221193825213e+17,3.1502060275478244e+16,3.1443709295296896e+16,0,59,28,21,0,0.9981477090808956,750
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,0.0,946429.4609102038,1892859.4618354687,0,0,2,6,0,2.000000570581415,800
0x01080306fab7721ae1dbff1909df46b92a2c0b8c,32778520433298.773,1023.4078896939795,1026.9096886968591,0,24,23,14,0,1.0034217041300382,900
0x0108678baac8accdcbff80294564f74725330907,2.213316833442753e+16,1000670865323591.9,999611922202629.0,0,19,1,1,0,0.9989417668109879,750
0x01087080dca984b607e1ebf263330431f979e528,4.198169260006402e+17,3.132553372076206e+17,2.6470571358614848e+17,0,17,14,9,0,0.8450158134439247,750
0x010a078ff877852f0f18b6a910f7964ff18498f4,1026157532892.4052,0.0,0.0,0,1,0,0,0,0.0,700
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,416427808420060.06,0.0,0.0,0,8,0,0,0,0.0,700
0x010b19435d2bcae650c41af62440e2de08444026,24294561500013.32,2503978406054.666,2562769533271.243,0,2,1,1,0,1.023479087149641,900
0x010b7eb359ff40fd261ac917003dc21058c32055,409468088478139.1,0.0,0.0,0,5,0,0,0,0.0,700
0x010c9d0abf2925400c37ee688215d34dd3e1ec08,240474432.25471446,0.0,0.0,0,69,0,0,0,0.0,700
0x010cb104dc1ce1cf2010ee993c74aa347271a686,9.79538515017366e-05,0.0,0.0,0,1,0,0,0,0.0,600
0x010d23b534006f4e4f174a7530d7d9e3c131732a,1.4721684005250356e+16,5521070700968625.0,5346643903873721.0,0,53,11,6,0,0.9684070705589222,750
0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,119392356645.91031,3784229731082494.5,7568354960226537.0,0,1,5,8,0,1.9999723848852005,900
0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,3307026154413.869,0.0,0.0,0,1,0,0,0,0.0,700
0x010e0d20b256620b6ab77729c8152112e0b78561,1019986253213552.0,0.0,0.0,0,1,0,0,0,0.0,700
0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,1136523793836.4153,227304758766.87936,0.0,0,2,1,0,0,0.0,500
0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,1.1104285128015463,0.0,0.0,0,1,0,0,0,0.0,600
0x010e891bf7045dd54a0a70b96a77c7b4cfc24640,142453981198.0101,0.0,0.0,0,1,0,0,0,0.0,700
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,1093.1816826277973,1574.4100155468614,2225.2493580865425,0,4,3,4,0,1.4133861802915528,900
0x010eefc75fce6c266573960812b987fa22b6c64e,7371382140679513.0,2236716805652939.2,2236716805652939.2,0,1,1,1,0,1.0,900
0x010f6b049a5e8e963060b283486795630e5d83e2,1.3601671410106054e+16,49155974957991.78,48504624888084.64,0,3,5,2,0,0.9867493204953461,750
0x010f995c1f0784b39865fb0dbeaf98311f3cc52c,237105240531964.4,22.440321322935002,0.0,0,1,1,0,0,0.0,500
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,676422604413929.5,594191457133392.9,592049790503338.2,0,11,5,5,0,0.9963956623671656,750
0x011128170cd4f77f90af9dbb7501b10112efb31e,1310381778169.673,0.0,0.0,0,1,0,0,0,0.0,700
0x0111aa45d978c43bdee2b7690e33c65648fc06cb,195750422906.40036,0.0,0.0,0,1,0,0,0,0.0,700
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,11302775100.117666,1130277510.0117664,0.0,0,1,1,0,0,0.0,500
0x01139728b71405424f148e82c090f9097ba69e2c,80.34714022104451,0.0,0.0,0,1,0,0,0,0.0,600
0x0113983234c06a01834e6c173efab06f04de2122,1.1076096210594124,0.0,0.0,0,1,0,0,0,0.0,600
0x0113e5d1ca256159d7e7f37fd334ef1f7ee5d39b,1.0648394218545296,0.0,0.0,0,1,0,0,0,0.0,600
0x0113e5f85ae18da390377823825946fc45582d1f,2140209620818078.0,1701293961905973.5,1722126646690232.8,0,7,2,1,0,1.0122451999776219,900
0x0114572c98f3756064b4be09cf02f05ef7f867a6,135748462369.51283,13574846236.951284,0.0,0,1,1,0,0,0.0,500
0x0114d2ec12d3c70f90d9a9d827930c66b435c61e,14439976739.341688,0.0,0.0,0,1,0,0,0,0.0,700
0x01151b41131ed0bc3268dad9be8fab765205bd71,344117578812800.8,0.0,0.0,0,2,0,0,0,0.0,700
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,6880012932795307.0,5618461046536502.0,5737292361883002.0,0,43,2,2,0,1.0211501538165426,900
0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,6.980958914168206e+17,1.4887115643735325e+17,1.1767808854388613e+17,0,95,64,26,0,0.7904693653226672,750
0x01173bd5895acf19c67f6170f15d503d4153cf04,4.939937750418281e+16,0.0,0.0,0,17,0,0,0,0.0,700
0x0118473b89b9b267953921c26760394db9da6ec3,3232907574609.4443,0.0,0.0,0,2,0,0,0,0.0,700
0x011a62dc7a6c2969a764ec1acd67081029100d57,974339286805.0565,0.0,0.0,0,3,0,0,0,0.0,700
0x011b042a0573972f547b885c86279291b04c6020,3019809314596612.5,1465288269067776.2,904130110461427.5,0,12,11,7,0,0.6170322451544907,750
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,53986423392451.05,90494220719110.89,22480289575089.0,0,3,3,4,0,0.24841685354545004,600
0x011b7c26193af783f967621d9be90a8bc6a9abd3,2039405320595.7107,0.0,0.0,0,2,0,0,0,0.0,700
0x011c3a587254b7312d78f2c8ba5adc41a1ed1357,2.7173049023298604e+16,2457500658806285.5,2453721883107786.0,0,66,40,48,0,0.9984623500771166,750
0x011c8e8496801c553b480c7fb8a34eb729b18537,1105278294883.4255,0.0,0.0,0,1,0,0,0,0.0,700
0x011d826f9ced58896b8046e7afc995f366538cce,4560847608552.076,0.0,0.0,0,5,0,0,0,0.0,700
0x011e2c14c24fdac66a77802061d8ea26814e5154,66.60225098690415,0.0,0.0,0,2,0,0,0,0.0,600
0x011e3916f0932f0c0b62261e03b729eeb4e8da85,1.0018443326601199,0.0,0.0,0,1,0,0,0,0.0,600
0x011e6bf0b2fccc01f137cfe776e1b1121f31fbaa,1.6860200485704784e+16,1.2117168670675852e+16,1.4760034497993356e+16,0,17,16,26,0,1.2181091886352438,900
0x011e835885e78d9f1c92e580dae0e142a33cf25e,361161952800.00037,0.14160786581095505,0.14160786581095505,0,1,1,1,0,1.0,900
0x011e8572c0e339b659add9fbf24ba1328cde7ca9,177948150137.10947,0.0,0.0,0,1,0,0,0,0.0,700
0x01209fa47cd0bf3f6b7d0ecf8598e031f57a7543,52190415838779.25,0.0,0.0,0,4,0,0,0,0.0,700
0x01212602bb6ef285d7fca99430283ba780fe5950,130686885115817.47,65430512899777.27,56999294351899.39,0,2,1,1,0,0.8711424047555253,750
0x01213e995cd6272ebbb929311b50787296f25600,6433459285877834.0,967825303352431.1,1039472347412840.0,0,15,14,8,0,1.074028901509634,900
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,6.588193100558971e+17,2.779610745139074e+18,7.547872579166687e+17,0,45,157,85,0,0.27154422943450807,600
0x012186399add91fcdc4504bcd9c44a2169d4b32c,4.98131722641922,0.0,0.0,0,1,0,0,0,0.0,600
0x0121a5499577090838ac2d987c2fab300ab13858,1.2499338789889316,0.0,0.0,0,2,0,0,0,0.0,600
0x0121ce9b0af57bd51a9e2d2534175a9c4a949975,3527581039175.784,0.0,0.0,0,3,0,0,0,0.0,700
0x01222a114552e89e4c548170f8c1f4d5460d255a,3.340524918064049e+17,964069113200200.8,197755.99163309994,0,137,37,31,0,2.0512636379009634e-10,600
0x0122a648094d10ea18ae72673aea0334fae4d3a5,1.1178146930426697e+18,8272859577220302.0,8263342962417764.0,0,145,20,25,0,0.9988496583661661,750
0x0122f83912932a2d3631340168795c42b6716290,3.0576429622762773,0.0,0.0,0,2,0,0,0,0.0,600
0x012430f934bc381d9f59a28ea34363bce170353d,20681920556137.855,0.0,0.0,0,5,0,0,0,0.0,700
0x0124fd98566fb966d118bfb70650cac960dd6c2c,1.3295086188353893,0.0,0.0,0,3,0,0,0,0.0,600
0x01253d735f350afc426335560251171367cd095d,27074263774.67628,0.0,0.0,0,1,0,0,0,0.0,700
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,463605369151940.94,158.01154306741097,157.71116688439608,0,5,2,1,0,0.9980990237979845,750
0x012668a6f1b462d55bb77bdd4dec5c8e57463e43,1145522560395.9358,0.0,0.0,0,1,0,0,0,0.0,700
0x01270d19f1b70c3f24efb57d28974b3d664dd7e6,1141419567316.5513,0.0,0.0,0,1,0,0,0,0.0,700
0x01281a8e31e2ac1bae55a69a7c962f526fa64f00,61205054393667.56,17311727247033.828,0.0,0,5,2,0,0,0.0,500
0x012867f22e00f6f4c97def7e159ed9a57617af62,1010964156999.8684,0.0,0.0,0,1,0,0,0,0.0,700
0x01287cf199456d0a57de078447a560f6449f09ff,1061641617203.4955,0.0,0.0,0,1,0,0,0,0.0,700
0x0128883953744d1d302421534757fd6f2d8ba88a,1395084798811971.0,500705490892430.3,500705490892430.3,0,1,1,1,0,1.0,900
0x012916ed48b20433b698cb32b488e52c639a2a66,4705624889843326.0,1256211894162794.0,1046054362382505.1,0,19,28,7,0,0.8327053479139768,750
0x01299d506f8bbb51eb94f6912c96a0c61ce9d1c1,1131278309620.8362,0.0,0.0,0,1,0,0,0,0.0,700
0x0129ba41a907ac27f7683d291576f2e74362c421,1653709039896348.2,596687881969438.5,90.806544007121,0,11,3,1,0,1.521843274366547e-13,600
0x0129feef1eadb4e77e2d3de7bc352e3050bb306a,191031244129.77646,0.0,0.0,0,1,0,0,0,0.0,700
0x012a5020505f00adb2ba6d4a447951d497a35a7a,1565540966734.7144,0.0,0.0,0,1,0,0,0,0.0,700
0x012c597fca480b9766d52e4c1e5d4c0940982abe,4091955023520004.5,698.5720059500007,698.5720059500007,0,1,1,1,0,1.0,900
0x012ced3e78c1a70e156537e580f6fed3954b2e84,964452437066030.8,12635560678376.902,9422656951136.924,0,19,8,6,0,0.745725274167043,750
0x012d85c98a50cc2340e39668b6770e4fcb71342e,1001.0548486833262,0.0,0.0,0,1,0,0,0,0.0,700
0x012da78f4ff0bb8cf0b017bbc5e9ac19ae5cfaa4,270521373894266.28,0.0,0.0,0,1,0,0,0,0.0,700
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,5778459252690378.0,3231675264790112.5,0.0,0,4,1,0,0,0.0,500
0x012f15e260f6275bc8e62be475adb07549765e70,5807668478536949.0,2300189266360003.0,2300189266360003.0,0,1,1,1,0,1.0,900
0x012f638dab4959ebadf779a6e775111893d7d922,0.01363186644012902,0.0,0.0,0,1,0,0,0,0.0,600
0x012fefa16a3baad884834385a0988378852d00bc,33825675014717.688,11.279165583055873,0.0,0,2,1,0,0,0.0,500
0x01301d186d9e2c3a4091ca1ed95c3719b437c7c7,271703716858275.88,0.0,0.0,0,4,0,0,0,0.0,700
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,7.327157169736218e+16,5.6079411384312056e+16,0.0,0,31,28,0,0,0.0,500
0x0130b68a18a612892374e1eefbb0697a291215f1,7584928096789063.0,249195453329709.78,251438017080905.12,0,4,5,4,0,1.008999216162376,900
0x0130d50430776e5f0f7517f6bfa9650fc712b879,3244070667683.0986,0.0,0.0,0,3,0,0,0,0.0,700
0x01319c79cf53aeb6dfa2bf5ddc8a124527016695,740773273028977.2,108861646088108.44,0.0,0,2,1,0,0,0.0,500
0x0132251adf6116fd0272d23aff8ba0dd9dbbf1d2,1250.596594500003,0.0,0.0,0,1,0,0,0,0.0,700
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,162448791424479.62,65.64845177567749,65.77047502145595,0,2,3,2,0,1.0018587376012373,900
0x013274aa75bbc3bd7acff906e564edbbb50dce08,1.1741850188942804e+16,459964.9044197196,459964.9044197196,0,10,6,6,0,1.0,900
0x0133982c25a8211e1e62d95760999c4b825025fb,21867926834.98343,0.0,0.0,0,1,0,0,0,0.0,700
0x0133a483873163fc5bc916de39abec8baf85657c,95024513741346.58,29695160544280.266,0.0,0,9,5,0,0,0.0,500
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,1.8822140040151591,0.0,0.0,0,2,0,0,0,0.0,600
0x0134600e06c4176fd44a5557d124f5d684e75b28,10364.849940202557,0.0,0.0,0,1,0,0,0,0.0,700
0x01351f573a99ff5cc633f4ee580347974ff8b59c,1.1039158183900004,0.0,0.0,0,1,0,0,0,0.0,600
0x0135249c1897454959da69ac1481df6c1d4023a8,1.6941254137081256e+16,11123.217974775824,4808.974259900071,0,25,22,12,0,0.4323366017644719,600
0x013618ba67d882af8df870d8704e4d317b710dda,1.079966577266274,0.0,0.0,0,1,0,0,0,0.0,600
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,5034917041252374.0,4045694476816004.0,4017511628684043.0,0,10,7,3,0,0.9930338664243027,750
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,927836386081412.8,184603295663525.72,198.26440111849718,0,2,2,2,0,1.0740025003663607e-12,600
0x0137973eccabc8f684a7494156d25447ab5747f5,24761469788544.758,0.0,0.0,0,1,0,0,0,0.0,700
0x0138ea4b8ed7e678cabb76a207a968269dda63e4,1.0295097415441512,0.0,0.0,0,1,0,0,0,0.0,600
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,42686596304.520065,5012977317.500008,0.0,0,1,1,0,0,0.0,500
0x01397d68308d2a94865ffe0f84d26e94b6df1234,2382.23224890893,9503999766880.004,10942868325525.39,0,1,1,2,0,1.1513961062646092,900
0x0139ba48945d51628c79f6cd927a2d42107aa8ea,996647533224.4042,0.0,0.0,0,1,0,0,0,0.0,700
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,2269163855700235.0,488521618165001.06,9605.73154533461,0,18,7,4,0,1.9662858690708373e-11,600
0x013b81ad989b9009f4dab4c804c6007882f9a190,8.953594283651621e+16,1.1838583635014028e+16,14035.953486531826,0,26,8,8,0,1.1856108736706318e-12,600
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,3.6751348665175866e+17,5.517109662677651e+16,3.0401898847577076e+16,0,72,18,14,0,0.5510475721235155,750
0x013bfceb441762268b2894837c8c1e3774ca4efe,2894663215705.8633,0.0,0.0,0,2,0,0,0,0.0,700
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,44860891923388.016,43.00785449843244,10.553104295323775,0,10,8,3,0,0.24537620902964175,600
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,218117657984674.7,28.00408564476706,28.00140395771168,0,4,1,1,0,0.9999042394352954,750
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,26584470397.483185,0.0,0.0,0,1,0,0,0,0.0,700
0x013da16ead9075d66102ef98c23432a3af815b20,807439694053200.5,403719864882247.25,0.0,0,1,1,0,0,0.0,500
0x013daec37205c9cb2a3d6bd1f0ca52eccd2bb044,1020004296550.5421,0.0,0.0,0,1,0,0,0,0.0,700
0x013e074822e7776516a0c69dce430ec1fdb26c0d,2142786274469506.2,1604779392861775.0,1597477239807695.8,0,19,1,1,0,0.9954497464968954,750
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,113027751001.17665,45211100400.470665,0.0,0,1,1,0,0,0.0,500
0x013e68b23bc846a8b7792dd238ba9d387efe3392,418650208976553.9,0.0,0.0,0,1,0,0,0,0.0,700
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,54013308186155.18,0.0,0.0,0,1,0,0,0,0.0,700
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,1518774830.3748498,0.0,0.0,0,1,0,0,0,0.0,700
0x0140034d523f45a7690404fd2b5d0b6dc2a1c9fe,1.1090375174373457,0.0,0.0,0,1,0,0,0,0.0,600
0x0140c762c812c087e5b63d1f36022cf349628d45,1903731575059.9478,746085338884.5005,0.0,0,18,6,0,0,0.0,500
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,2225604243857548.5,252.1492068083973,243.79993901122688,0,6,1,2,0,0.96688759047529,750
0x01412c35980761a198995cb985d34fb56e93fe21,25075670500.71748,0.0,0.0,0,1,0,0,0,0.0,700
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,1.3731494383360584e+16,0.0,0.0,0,18,0,0,0,0.0,700
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,8682558497628539.0,0.0,0.0,0,2,0,0,0,0.0,700
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,97647058852424.0,0.0,0.0,0,1,0,0,0,0.0,700
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,1.9459209056559104e+16,1.3312195606883262e+16,9721951700821946.0,0,23,44,54,0,0.7303041502631671,750
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,540922227707465.8,250949825615482.2,253128621915130.5,0,12,5,4,0,1.0086821988989416,900
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,3.6647562761373816e+16,891812592028611.9,28652.883776080704,0,66,54,41,0,3.212881723379102e-11,600
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,7075446253450575.0,479162840320350.56,479698852954927.44,0,103,49,55,0,1.0011186439963051,900
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,14.913646017684638,2.0011879464820934,2.0011879464820934,0,3,2,2,0,1.0,800
0x0146a22337780c55e9d2af2f39139a6174fb828f,6960536286247026.0,3538947545424323.0,2782499689912854.5,0,6,3,2,0,0.7862506166587531,750
0x0146ef29dc977ea95328d9901a3c686e43b70953,111918143764.73717,27419945225.254704,0.0,0,1,1,0,0,0.0,500
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,792433867349.3696,3046.2124729774023,3028.0888195600837,0,6,3,4,0,0.9940504303038309,750
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,0.9473175091519643,0.0,0.0,0,1,0,0,0,0.0,600
0x014930c2d8878759763f3ac2a492ff94073fd80f,6447435454646176.0,4780.772384981543,4799.208443625581,0,12,3,3,0,1.0038562929082242,900
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,29804490373075.285,0.0,0.0,0,3,0,0,0,0.0,700
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,2.1884410308851727,0.0,0.0,0,2,0,0,0,0.0,600
0x014b0094e8c926067eff9bcf7f28608d80cb3694,2.138775939128904,0.0,0.0,0,2,0,0,0,0.0,600
0x014b8a67819d904922a2cacb104ae1baca6033a8,996.7211066167848,0.0,0.0,0,1,0,0,0,0.0,600
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,299546239413.5743,0.05024062583930219,0.0,0,1,1,0,0,0.0,500
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,50044274.08218871,0.0,0.0,0,1,0,0,0,0.0,700
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,1.1072536848753969,0.0,0.0,0,1,0,0,0,0.0,600
0x014d8a9260da47dcf00113bd34482cceac881a9d,338672356334846.94,74122410465275.06,0.0,0,4,2,0,0,0.0,500
0x014dad29178cd0a6bdf32a908c918706e170f1e0,61571258964917.805,0.0,0.0,0,1,0,0,0,0.0,700
0x014e084765a334829a6056eed7dc9df1cc89f08d,1192589775032.8687,0.0,0.0,0,1,0,0,0,0.0,700
0x014ea07861052dfec9fc3416271d0981a4eb0448,1026157532892.4052,0.0,0.0,0,1,0,0,0,0.0,700
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,1.0174541705676017,0.0,0.0,0,1,0,0,0,0.0,600
0x014faf79e95bddd971d309baf891fc064e86f4ba,161165621950.25894,0.0,0.0,0,1,0,0,0,0.0,700
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,9.770896931992205e-05,0.0,0.0,0,1,0,0,0,0.0,600
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,147205759630.72308,0.0,0.0,0,1,0,0,0,0.0,700
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,1.0155470126415376,0.0,0.0,0,1,0,0,0,0.0,600
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,9337357197362890.0,1616569657911046.8,8630.045714276832,0,8,10,3,0,5.338492945258353e-12,600
0x015281aaee9460e5948a609355f2599464eadf4f,12029734691.943127,0.0,0.0,0,1,0,0,0,0.0,700
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,3354418649105.71,0.0,0.0,0,3,0,0,0,0.0,700
0x01532c3f785c5218b5595b0e13e3b20b6d501924,30014648546117.39,11643673954388.947,0.0,0,6,2,0,0,0.0,500
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,1198949116981.339,0.0,0.0,0,2,0,0,0,0.0,700
0x015434c7b541466ed441688a8dafcd26b85ff9d1,11546999450780.225,0.0,0.0,0,2,0,0,0,0.0,700
0x0154d25120ed20a516fe43991702e7463c5a6f6e,4.680340000000356e+17,0.0,0.0,0,2,0,0,0,0.0,700
0x01552561469172eb5910ac83b35f96c92bac63d0,1.4226712794060146e+16,1.137047945243826e+16,1.140472807800496e+16,0,8,2,1,0,1.0030120652088559,900
0x01556c82b199759193e21b386b88e3b5e840cc51,2156136707053.0105,0.0,0.0,0,2,0,0,0,0.0,700
0x0155d9e1e729fac583413952d6c4040c8d385584,1158216299357.468,0.0,0.0,0,1,0,0,0,0.0,700
0x015644fd4f3a0fcef6cc22e25e846a6481777303,9896342011.517315,0.0,0.0,0,2,0,0,0,0.0,700
0x0156f97eb31a8fd1bd26b19741256e77dca29305,1071515094010486.8,0.0,0.0,0,3,0,0,0,0.0,700
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,0.09016403728732367,0.0,0.0,0,1,0,0,0,0.0,600
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1.0832008974371772,0.0,0.0,0,1,0,0,0,0.0,600
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,49377322821238.945,56197907768879.875,56197907768879.875,0,2,1,1,0,1.0,900
0x015ac33ae866f442ee65b6e0f658132d30e3c673,513718528824246.56,0.0,0.0,0,1,0,0,0,0.0,700
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,1628225579700001.2,744.3424624437994,744.3424624437994,0,1,1,1,0,1.0,900
0x015befb758090caf23caf09dcdc107426bb1f07b,4974.485240019451,1954.6110356439917,1954.6125637002094,0,6,3,3,0,1.0000007817699736,900
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1.0113402976653323,0.0,0.0,0,1,0,0,0,0.0,600
0x015c78dd45b469a2ae94c93b426d283c2ee42849,29744610480.0001,4957435080.000017,0.0,0,1,1,0,0,0.0,500
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1.1088535890870475,0.0,0.0,0,1,0,0,0,0.0,600
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,11365237938.343967,5682618957.804215,0.0,0,1,1,0,0,0.0,500
0x015fe88d0d4787574aaf5af64726252484365338,29691549301604.266,5820564656727.965,4467060229437.901,0,4,2,2,0,0.7674616627227817,750
0x016005883a46adc829445c752df6e957dec2c7fa,1121730156774.264,0.0,0.0,0,1,0,0,0,0.0,700
0x0160afff7a7a824429a8202995d03239d2d418fa,4.7347610223774195e+17,1.5487703930207346e+16,7418393665151967.0,0,93,57,26,0,0.47898602004413776,600
0x01615d8d53eb9aafcda15853286fdf8259368a68,0.0,0.0,7792634520060003.0,0,0,0,1,0,0.0,600
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,1.600878130515086e+16,11758.680547322274,11734.740668391096,0,3,2,1,0,0.9979640675809813,750
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,51239442860279.67,0.0,0.0,0,2,0,0,0,0.0,700
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,62492313765.064156,4990010930.433909,0.0,0,1,1,0,0,0.0,500
0x01623c98f9651095d600f2ecb45dfa1072fc9589,11414944394.995674,2282988878.999135,0.0,0,1,1,0,0,0.0,500
0x01663114bff8c87677c61a4a20e62339cb15e58d,1669481482982066.8,1164308991996258.8,118095144881136.03,0,23,6,3,0,0.10142938489091004,600
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,5.937816824125746e+17,2.1856002717804406e+17,1.5475133573210448e+17,0,14,10,1,0,0.7080495812989649,750
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,3.320749267629608e+16,1.2039450960754034e+16,26025.275860344336,0,42,19,3,0,2.1616663372093146e-12,600
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,27305401469.91724,0.0,0.0,0,1,0,0,0,0.0,700
0x01680c4acff13811644c8ccb03227bd47d3fc208,15854237614.713926,0.0022509558575093108,0.0,0,1,1,0,0,0.0,500
0x0168459886bd2aa322c18ed0b209887095afcacb,3038487868225709.0,2983279381845005.0,3089640560092572.0,0,4,1,14,0,1.035652436340638,900
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,162936362160.8802,0.0,0.0,0,1,0,0,0,0.0,700
0x0168c572ebc7861f99733d04187609067cb0fcfb,1544288399143.2905,0.0,0.0,0,1,0,0,0,0.0,700
0x016948e86c3338bb0125ea7889e19b45c5357f26,11411119068.000025,0.0,0.0,0,1,0,0,0,0.0,700
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2035050958080.458,0.0,0.0,0,2,0,0,0,0.0,700
0x0169a86594f9de15b8add8d9250913848cbf17a6,2226129727292.4233,0.0,0.0,0,2,0,0,0,0.0,700
